ID station_name Total_kmers FP_wo_rescue FP_with_rescue      Techno Expected_FP       ratio_FP_wo       ratio_FP_with       NB_kmers_seen_once ratio_kmer_seen_once_Expected_FP       NB_kmers_seen_twice ratio_kmer_seen_twice_Expected_FP       
set82 123SUR0CCKK11 27145131949 5149543285 6752259543 620716150                 hs2000 345814483                 19.53                 1.79                 5149543285 14.89                 6427325162 18.59
set83 123MXL00CCKK11 29738672465 4403590024 6175123540 478167735                 hs2000 378854805                 16.3                 1.26                 4403590024 11.62                 5783601895 15.27
set84 124SUR0CCKK11 29774264976 3566065496 5048990618 332216346                 hs2000 379308234                 13.31                 0.88                 3566065496 9.4                 4635168861 12.22
set85 125SUR0CCKK11 26555878635 2728912335 3941516063 234314271                 hs2000 338307711                 11.65                 0.69                 2728912335 8.07                 3550709814 10.5
set86 125MXL00CCKK11 29472966709 4260001525 5594737441 476889248                 hs2000 375469855                 14.9                 1.27                 4260001525 11.35                 5313929559 14.15
set87 137MES0CCKK11 32453113117 3035416506 4932195157 386639293                 hs2000 413435329                 11.93                 0.94                 3035416506 7.34                 4323972670 10.46
set88 137DCM0CCKK11 31107919848 2274223500 3523035286 266784197                 hs2000 396298285                 8.89                 0.67                 2274223500 5.74                 3077805655 7.77
set89 138MES0CCKK11 27873704561 3555562970 5129934434 387076318                 hs2000 355096109                 14.45                 1.09                 3555562970 10.01                 4669064370 13.15
set90 124MXL00CCKK11 30129863405 3448691138 5207174569 297429052                 hs2000 383838368                 13.57                 0.77                 3448691138 8.98                 4718652778 12.29
set91 56SUR0CCKK11 26030929734 3928268492 5860757247 414794741                 hs2000 331620142                 17.67                 1.25                 3928268492 11.85                 5318654074 16.04
set92 56MES0CCKK11 33941262445 5668755454 7342234965 555510991                 hs2000 432393556                 16.98                 1.28                 5668755454 13.11                 7097803927 16.42
set93 57SUR0CCKK11 25914056749 4181404454 5650289687 382054423                 hs2000 330131243                 17.12                 1.16                 4181404454 12.67                 5289840190 16.02
set94 58DCM0CCKK11 27014298003 4266771693 5731477535 356628151                 hs2000 344147729                 16.65                 1.04                 4266771693 12.4                 5401665619 15.7
set95 62SUR0CCKK11 23409964164 4188184428 5453929517 349713101                 hs2000 298230441                 18.29                 1.17                 4188184428 14.04                 5152296390 17.28
set96 93SUR0CCKK11 22221407068 1370254596 2231501948 124610993                 hs2000 283088858                 7.88                 0.44                 1370254596 4.84                 1898611160 6.71
set97 93DCM0CCKK11 26994342281 2292915921 3251250062 256615431                 hs2000 343893504                 9.45                 0.75                 2292915921 6.67                 2935266907 8.54
set98 94SUR0CCKK11 36806726603 1917653094 2823871007 205596448                 hs2000 468898040                 6.02                 0.44                 1917653094 4.09                 2514481129 5.36
set99 96SUR0CCKK11 30208035548 3642310927 4912407365 493664640                 hs2000 384834240                 12.76                 1.28                 3642310927 9.46                 4532888920 11.78
